Date,johor_ladang_lim_lim,johor_sg_tiram_di_kg_bukit_dagang,johor_sg_tiram_di_klinik_kesihatan_ulu_tiram,johor_layang_layang,johor_bukit_besar,johor_kg_semanggar,johor_ladang_nam_heng,johor_ladang_pekan,johor_lepau,johor_pasak,johor_sg_johor_di_kota_tinggi,johor_sg_kepala_orang_di_kg_sri_jaya,johor_sg_linggiu_di_linggiu,johor_sg_sembilang_di_kg_sg_sembilang,johor_ulu_sebol,johor_ladang_sedenak,johor_sg_siam_di_kg_sg_siam,johor_sg_siku_di_kg_murni_jaya
2016-03-27,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-03-28,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-03-29,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-03-30,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-03-31,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-01,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-02,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-03,,,5.0,,2.0,,0.0,,,,0.0,,10.0,,1.0,,,1.0
2016-04-04,,,0.0,,0.0,,0.0,,,,0.0,,10.0,,0.0,,,15.0
2016-04-05,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,13.0
2016-04-06,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,1.0
2016-04-07,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-08,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-09,,,93.0,7.0,35.0,,20.0,,,,0.0,,0.0,,0.0,,,9.0
2016-04-10,,,0.0,7.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-11,,,0.0,0.0,0.0,,1.0,,,,24.0,,4.0,,0.0,,,0.0
2016-04-12,,,0.0,,,,3.0,,,,,,12.0,,,,,0.0
2016-04-13,,,3.0,,,,40.0,,,,,,29.0,,,,,2.0
2016-04-14,,,4.0,0.0,0.0,,40.0,,,,0.0,,29.0,,0.0,,,0.0
2016-04-15,,,1.0,0.0,0.0,,1.0,,,,0.0,,8.0,,0.0,,,0.0
2016-04-16,,,2.0,12.0,0.0,,1.0,,,,0.0,,8.0,,20.0,,,28.0
2016-04-17,,,0.0,34.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2016-04-18,,,0.0,34.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-19,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-20,,,0.0,13.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-21,,,0.0,13.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-04-22,,,3.0,0.0,0.0,,16.0,,,,1.0,,0.0,,0.0,,,0.0
2016-04-23,,,32.0,0.0,0.0,,29.0,,,,23.0,,48.0,,56.0,,,0.0
2016-04-24,,,0.0,7.0,5.0,,29.0,,,,0.0,,48.0,,1.0,,,2.0
2016-04-25,,,6.0,16.0,13.0,,2.0,,,,7.0,,0.0,,1.0,,,1.0
2016-04-26,,,1.0,16.0,0.0,,4.0,,,,36.0,,12.0,,7.0,,,0.0
2016-04-27,,,16.0,5.0,16.0,,22.0,,,,0.0,,0.0,,8.0,,,12.0
2016-04-28,,,10.0,2.0,56.0,,22.0,,,,1.0,,0.0,,1.0,,,13.0
2016-04-29,,,0.0,9.0,0.0,,4.0,,,,6.0,,0.0,,0.0,,,46.0
2016-04-30,,,1.0,9.0,51.0,,4.0,,,,20.0,,6.0,,20.0,,,2.0
2016-05-01,,,0.0,0.0,1.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-05-02,,,47.0,0.0,71.0,,54.0,,,,2.0,,23.0,,0.0,,,0.0
2016-05-03,,,1.0,2.0,5.0,,54.0,,,,0.0,,23.0,,4.0,,,1.0
2016-05-04,,,0.0,2.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-05-05,,,0.0,0.0,1.0,,12.0,,,,2.0,,58.0,,16.0,,,1.0
2016-05-06,,,12.0,7.0,1.0,,1.0,,,,0.0,,1.0,,1.0,,,43.0
2016-05-07,,,0.0,26.0,0.0,,0.0,,,,4.0,,7.0,,3.0,,,9.0
2016-05-08,,,35.0,26.0,1.0,,4.0,,,,4.0,,7.0,,0.0,,,6.0
2016-05-09,,,0.0,1.0,0.0,,4.0,,,,0.0,,4.0,,0.0,,,0.0
2016-05-10,,,0.0,7.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,2.0
2016-05-11,,,20.0,7.0,19.0,,27.0,,,,0.0,,0.0,,6.0,,,10.0
2016-05-12,,,6.0,40.0,1.0,,27.0,,,,3.0,,6.0,,0.0,,,43.0
2016-05-13,,,12.0,40.0,20.0,,8.0,,,,2.0,,8.0,,15.0,,,6.0
2016-05-14,,,6.0,2.0,0.0,,8.0,,,,0.0,,8.0,,0.0,,,0.0
2016-05-15,,,9.0,35.0,1.0,,1.0,,,,26.0,,0.0,,0.0,,,46.0
2016-05-16,,,3.0,35.0,3.0,,3.0,,,,0.0,,6.0,,0.0,,,0.0
2016-05-17,,,0.0,10.0,0.0,,22.0,,,,93.0,,6.0,,8.0,,,1.0
2016-05-18,,,1.0,10.0,14.0,,14.0,,,,2.0,,24.0,,8.0,,,23.0
2016-05-19,,,6.0,10.0,4.0,,14.0,,,,6.0,,24.0,,5.0,,,0.0
2016-05-20,,,0.0,0.0,0.0,,5.0,,,,0.0,,16.0,,0.0,,,1.0
2016-05-21,,,0.0,0.0,0.0,,2.0,,,,0.0,,0.0,,0.0,,,1.0
2016-05-22,,,15.0,2.0,4.0,,64.0,,,,46.0,,33.0,,19.0,,,1.0
2016-05-23,,,0.0,2.0,0.0,,64.0,,,,4.0,,33.0,,0.0,,,0.0
2016-05-24,,,0.0,0.0,0.0,,2.0,,,,0.0,,0.0,,0.0,,,0.0
2016-05-25,,,3.0,0.0,0.0,,40.0,,3.0,,28.0,,10.0,,16.0,,,14.0
2016-05-26,,,1.0,0.0,0.0,,40.0,,3.0,,0.0,,10.0,,0.0,,,0.0
2016-05-27,,,0.0,0.0,0.0,,0.0,,2.0,,8.0,,0.0,,0.0,,,0.0
2016-05-28,,,19.0,14.0,26.0,,4.0,,2.0,,21.0,,16.0,,0.0,,,11.0
2016-05-29,,,1.0,14.0,0.0,,4.0,,2.0,,0.0,,16.0,,0.0,,,0.0
2016-05-30,,,17.0,0.0,74.0,,0.0,,2.0,,1.0,,8.0,,0.0,,,3.0
2016-05-31,,,1.0,1.0,0.0,,0.0,,2.0,,0.0,,8.0,,0.0,,,0.0
2016-06-01,,,49.0,74.0,14.0,,9.0,,48.0,,3.0,,14.0,,0.0,,,11.0
2016-06-02,,,3.0,74.0,18.0,,0.0,,0.0,,12.0,,16.0,,0.0,,,0.0
2016-06-03,,,5.0,27.0,7.0,,32.0,,0.0,,22.0,,16.0,,0.0,,,1.0
2016-06-04,,,1.0,27.0,0.0,,32.0,,1.0,,0.0,,6.0,,0.0,,,1.0
2016-06-05,,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-06,,,2.0,2.0,0.0,,32.0,,1.0,,2.0,,8.0,,0.0,,,1.0
2016-06-07,,,33.0,38.0,0.0,,32.0,,1.0,,0.0,,8.0,,0.0,,,3.0
2016-06-08,,,5.0,38.0,29.0,,22.0,,0.0,,0.0,,7.0,,0.0,,,4.0
2016-06-09,,,2.0,1.0,2.0,,4.0,,0.0,,0.0,,1.0,,0.0,,,1.0
2016-06-10,,,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-11,,,25.0,0.0,0.0,,10.0,,0.0,,0.0,,1.0,,0.0,,,1.0
2016-06-12,,,28.0,1.0,1.0,,13.0,,0.0,,0.0,,19.0,,0.0,,,1.0
2016-06-13,,,5.0,20.0,13.0,,13.0,,0.0,,0.0,,21.0,,0.0,,,9.0
2016-06-14,,,0.0,20.0,6.0,,8.0,,0.0,,0.0,,2.0,,0.0,,,1.0
2016-06-15,,,0.0,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-16,,,1.0,18.0,0.0,,28.0,,3.0,,0.0,,0.0,,0.0,,,42.0
2016-06-17,,,10.0,18.0,5.0,,10.0,,10.0,,0.0,,4.0,,0.0,,,2.0
2016-06-18,,,1.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-19,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-20,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-21,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-22,,,1.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,1.0
2016-06-23,,,1.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-24,,,18.0,12.0,15.0,,16.0,,32.0,,0.0,,12.0,,0.0,,,20.0
2016-06-25,,,0.0,12.0,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-26,,,32.0,0.0,0.0,,34.0,,35.0,,0.0,,0.0,,0.0,,,2.0
2016-06-27,,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0
2016-06-28,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-29,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-06-30,,,6.0,0.0,0.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-01,,,15.0,0.0,0.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-02,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-03,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-04,,,1.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-07-05,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-07-06,,,0.0,0.0,29.0,,,,,,0.0,,,,0.0,,,0.0
2016-07-07,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-07-08,,,1.0,2.0,0.0,,,,,,0.0,,,,0.0,,,4.0
2016-07-09,,,0.0,2.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-07-10,,,0.0,3.0,0.0,,30.0,,0.0,,0.0,,,,0.0,,,17.0
2016-07-11,,,3.0,3.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-12,,,0.0,0.0,0.0,,6.0,,0.0,,0.0,,13.0,,0.0,,,0.0
2016-07-13,,,8.0,0.0,4.0,,10.0,,2.0,,0.0,,13.0,,0.0,,,1.0
2016-07-14,,,15.0,0.0,0.0,,2.0,,1.0,,0.0,,2.0,,0.0,,,3.0
2016-07-15,,,19.0,3.0,7.0,,30.0,,30.0,,0.0,,5.0,,0.0,,,3.0
2016-07-16,,,0.0,4.0,31.0,,30.0,,30.0,,0.0,,89.0,,0.0,,,6.0
2016-07-17,,,3.0,43.0,11.0,,12.0,,13.0,,0.0,,89.0,,0.0,,,6.0
2016-07-18,,,23.0,43.0,0.0,,12.0,,34.0,,0.0,,4.0,,0.0,,,1.0
2016-07-19,,,1.0,0.0,1.0,,0.0,,34.0,,0.0,,1.0,,0.0,,,2.0
2016-07-20,,,4.0,0.0,1.0,,2.0,,2.0,,0.0,,2.0,,0.0,,,1.0
2016-07-21,,,6.0,0.0,4.0,,2.0,,22.0,,0.0,,2.0,,0.0,,,1.0
2016-07-22,,,3.0,0.0,0.0,,2.0,,22.0,,0.0,,1.0,,0.0,,,1.0
2016-07-23,,,0.0,2.0,0.0,,8.0,,1.0,,0.0,,1.0,,0.0,,,22.0
2016-07-24,,,8.0,2.0,0.0,,1.0,,0.0,,0.0,,4.0,,0.0,,,31.0
2016-07-25,,,1.0,51.0,0.0,,16.0,,1.0,,0.0,,4.0,,0.0,,,9.0
2016-07-26,,,3.0,0.0,0.0,,16.0,,8.0,,0.0,,0.0,,0.0,,,0.0
2016-07-27,,,7.0,0.0,0.0,,8.0,,8.0,,0.0,,0.0,,0.0,,,0.0
2016-07-28,,,10.0,2.0,2.0,,22.0,,6.0,,0.0,,0.0,,0.0,,,13.0
2016-07-29,,,0.0,2.0,0.0,,22.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-30,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-07-31,,,6.0,0.0,15.0,,18.0,,0.0,,0.0,,27.0,,0.0,,,0.0
2016-08-01,,,0.0,0.0,0.0,,18.0,,0.0,,0.0,,27.0,,0.0,,,0.0
2016-08-02,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-03,,,1.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-08-04,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-08-05,,,0.0,0.0,1.0,,,,,,0.0,,,,0.0,,,0.0
2016-08-06,,,0.0,4.0,3.0,,,,,,0.0,,,,0.0,,,15.0
2016-08-07,,,7.0,4.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2016-08-08,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-09,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-10,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,3.0
2016-08-11,,,1.0,0.0,0.0,,19.0,,1.0,,0.0,,0.0,,0.0,,,0.0
2016-08-12,,,4.0,0.0,11.0,,19.0,,1.0,,0.0,,2.0,,0.0,,,1.0
2016-08-13,,,2.0,0.0,0.0,,3.0,,0.0,,0.0,,2.0,,0.0,,,0.0
2016-08-14,,,0.0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-15,,,1.0,0.0,2.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-16,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-17,,,24.0,2.0,6.0,,56.0,,0.0,,2.0,,7.0,,0.0,,,4.0
2016-08-18,,,0.0,3.0,3.0,,0.0,,0.0,,0.0,,16.0,,10.0,,,4.0
2016-08-19,,,34.0,3.0,20.0,,16.0,,0.0,,22.0,,4.0,,0.0,,,1.0
2016-08-20,,,,0.0,0.0,,,,,,0.0,,,,3.0,,,
2016-08-21,,,,5.0,32.0,,,,,,3.0,,,,4.0,,,
2016-08-22,,,0.0,5.0,2.0,,14.0,,0.0,,4.0,,0.0,,0.0,,,1.0
2016-08-23,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-24,,,14.0,4.0,6.0,,16.0,,0.0,,11.0,,2.0,,2.0,,,5.0
2016-08-25,,,0.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-26,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-27,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-08-28,,,2.0,7.0,57.0,,18.0,,0.0,,2.0,,1.0,,0.0,,,0.0
2016-08-29,,,14.0,18.0,4.0,,1.0,,0.0,,3.0,,1.0,,1.0,,,23.0
2016-08-30,,,4.0,18.0,11.0,,2.0,,0.0,,14.0,,14.0,,5.0,,,38.0
2016-08-31,,,3.0,25.0,7.0,,7.0,,0.0,,4.0,,30.0,,13.0,,,21.0
2016-09-01,,,47.0,58.0,20.0,,20.0,,0.0,,59.0,,61.0,,29.0,,,8.0
2016-09-02,,,1.0,58.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0
2016-09-03,,,14.0,0.0,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-04,,,0.0,12.0,0.0,,0.0,,0.0,,4.0,,6.0,,2.0,,,51.0
2016-09-05,,,0.0,12.0,0.0,,0.0,,0.0,,0.0,,2.0,,0.0,,,0.0
2016-09-06,,,1.0,0.0,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-07,,,17.0,0.0,1.0,,12.0,,0.0,,6.0,,0.0,,0.0,,,1.0
2016-09-08,,,0.0,0.0,2.0,,0.0,,0.0,,4.0,,8.0,,0.0,,,0.0
2016-09-09,,,22.0,4.0,19.0,,38.0,,0.0,,65.0,,68.0,,27.0,,,11.0
2016-09-10,,,1.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-11,,,4.0,0.0,1.0,,0.0,,0.0,,4.0,,0.0,,0.0,,,2.0
2016-09-12,,,0.0,11.0,3.0,,5.0,,0.0,,0.0,,14.0,,10.0,,,43.0
2016-09-13,,,0.0,11.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-14,,,8.0,0.0,0.0,,11.0,,0.0,,2.0,,4.0,,1.0,,,0.0
2016-09-15,,,0.0,0.0,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-16,,,1.0,2.0,3.0,,2.0,,0.0,,2.0,,3.0,,0.0,,,1.0
2016-09-17,,,0.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-18,,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-19,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2.0,,4.0,,,0.0
2016-09-20,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-21,,,35.0,2.0,0.0,,52.0,,0.0,,,,6.0,,4.0,,,34.0
2016-09-22,,,0.0,2.0,0.0,,0.0,,0.0,,,,40.0,,9.0,,,0.0
2016-09-23,,,0.0,1.0,0.0,,0.0,,0.0,,13.0,,2.0,,1.0,,,0.0
2016-09-24,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0
2016-09-25,,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-26,,,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,3.0
2016-09-27,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-28,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-09-29,,,0.0,9.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,5.0
2016-09-30,,,1.0,9.0,0.0,,13.0,,0.0,,8.0,,43.0,,0.0,,,2.0
2016-10-01,,,0.0,0.0,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-10-02,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-10-03,,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-10-04,,,19.0,0.0,0.0,,10.0,,0.0,,1.0,,0.0,,0.0,,,0.0
2016-10-05,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,16.0,,0.0,,,0.0
2016-10-06,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-10-07,,,29.0,6.0,8.0,,14.0,,0.0,,8.0,,2.0,,0.0,,,15.0
2016-10-08,,,0.0,6.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-10-09,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-10-10,,,0.0,1.0,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,,0.0
2016-10-11,,,2.0,1.0,2.0,,0.0,,0.0,,0.0,,10.0,,0.0,,,1.0
2016-10-12,,,0.0,0.0,0.0,,0.0,,0.0,,17.0,,0.0,,0.0,,,0.0
2016-10-13,,,0.0,0.0,0.0,,0.0,,,,3.0,,0.0,,0.0,,,2.0
2016-10-14,,,0.0,0.0,0.0,,0.0,,,,1.0,,0.0,,0.0,,,0.0
2016-10-15,,,1.0,7.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,3.0
2016-10-16,,,0.0,7.0,0.0,,0.0,,,,0.0,,17.0,,0.0,,,0.0
2016-10-17,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-10-18,,,2.0,7.0,1.0,,0.0,,,,0.0,,0.0,,0.0,,,4.0
2016-10-19,,,44.0,7.0,0.0,,19.0,,,,5.0,,0.0,,0.0,,,0.0
2016-10-20,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-10-21,,,11.0,0.0,0.0,,74.0,,,,0.0,,2.0,,0.0,,,2.0
2016-10-22,,,1.0,0.0,0.0,,0.0,,,,0.0,,2.0,,0.0,,,1.0
2016-10-23,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-10-24,,,3.0,1.0,0.0,,5.0,,,,11.0,,22.0,,0.0,,,1.0
2016-10-25,,,55.0,3.0,0.0,,46.0,,,,21.0,,38.0,,0.0,,,24.0
2016-10-26,,,1.0,3.0,0.0,,4.0,,,,18.0,,17.0,,0.0,,,0.0
2016-10-27,,,76.0,3.0,0.0,,92.0,,,,34.0,,38.0,,0.0,,,7.0
2016-10-28,,,1.0,3.0,0.0,,2.0,,,,7.0,,18.0,,0.0,,,4.0
2016-10-29,,,2.0,2.0,0.0,,0.0,,,,0.0,,22.0,,0.0,,,0.0
2016-10-30,,,21.0,40.0,0.0,,49.0,,,,35.0,,32.0,,0.0,,,31.0
2016-10-31,,,0.0,40.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,1.0
2016-11-01,,,22.0,43.0,0.0,,33.0,,,,6.0,,4.0,,0.0,,,27.0
2016-11-02,,,9.0,43.0,0.0,,0.0,,,,0.0,,1.0,,0.0,,,0.0
2016-11-03,,,10.0,22.0,0.0,,22.0,,,,74.0,,10.0,,0.0,,,8.0
2016-11-04,,,2.0,22.0,0.0,,0.0,,,,9.0,,32.0,,0.0,,,6.0
2016-11-05,,,1.0,1.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,1.0
2016-11-06,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2016-11-07,,,4.0,1.0,0.0,,25.0,,,,31.0,,3.0,,0.0,,,2.0
2016-11-08,,,2.0,1.0,0.0,,25.0,,,,0.0,,3.0,,0.0,,,0.0
2016-11-09,,,5.0,0.0,0.0,,21.0,,,,0.0,,1.0,,0.0,,,1.0
2016-11-10,,,0.0,3.0,0.0,,21.0,,,,20.0,,30.0,,0.0,,,1.0
2016-11-11,,,1.0,3.0,0.0,,12.0,,26.0,,1.0,,30.0,,0.0,,,1.0
2016-11-12,,,0.0,21.0,0.0,,1.0,,26.0,,0.0,,3.0,,0.0,,,8.0
2016-11-13,,,11.0,21.0,0.0,,12.0,,4.0,,0.0,,2.0,,0.0,,,2.0
2016-11-14,,,22.0,5.0,0.0,,21.0,,75.0,,20.0,,42.0,,0.0,,,94.0
2016-11-15,,,0.0,6.0,0.0,,21.0,,75.0,,0.0,,42.0,,0.0,,,0.0
2016-11-16,,,17.0,9.0,0.0,,2.0,,74.0,,9.0,,21.0,,0.0,,,30.0
2016-11-17,,,0.0,9.0,0.0,,2.0,,74.0,,10.0,,21.0,,0.0,,,0.0
2016-11-18,,,0.0,0.0,0.0,,30.0,,28.0,,43.0,,2.0,,12.0,,,0.0
2016-11-19,,,1.0,0.0,0.0,,30.0,,28.0,,0.0,,16.0,,18.0,,,1.0
2016-11-20,,,18.0,17.0,9.0,,8.0,,21.0,,1.0,,24.0,,16.0,,,11.0
2016-11-21,,,28.0,31.0,0.0,,8.0,,2.0,,0.0,,24.0,,0.0,,,2.0
2016-11-22,,,0.0,31.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2016-11-23,,,1.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,1.0
2016-11-24,,,39.0,20.0,8.0,,6.0,,2.0,,51.0,,11.0,,3.0,,,4.0
2016-11-25,,,4.0,20.0,3.0,,6.0,,0.0,,0.0,,15.0,,4.0,,,1.0
2016-11-26,,,1.0,14.0,0.0,,0.0,,1.0,,0.0,,15.0,,0.0,,,1.0
2016-11-27,,,0.0,14.0,0.0,,0.0,,1.0,,0.0,,12.0,,22.0,,,2.0
2016-11-28,,,0.0,0.0,0.0,,1.0,,0.0,,0.0,,12.0,,0.0,,,0.0
2016-11-29,,,0.0,0.0,0.0,,2.0,,2.0,,2.0,,1.0,,0.0,,,1.0
2016-11-30,,,0.0,0.0,0.0,,2.0,,2.0,,0.0,,0.0,,0.0,,,0.0
2016-12-01,,,12.0,0.0,8.0,,12.0,,18.0,,16.0,,12.0,,6.0,,,6.0
2016-12-02,,,2.0,5.0,0.0,,13.0,,18.0,,1.0,,12.0,,7.0,,,9.0
2016-12-03,,,1.0,1.0,0.0,,4.0,,5.0,,0.0,,0.0,,0.0,,,0.0
2016-12-04,,,0.0,0.0,0.0,,2.0,,5.0,,0.0,,0.0,,0.0,,,0.0
2016-12-05,,,38.0,0.0,0.0,,16.0,,0.0,,5.0,,0.0,,0.0,,,6.0
2016-12-06,,,14.0,10.0,25.0,,17.0,,1.0,,9.0,,16.0,,14.0,,,20.0
2016-12-07,,,1.0,0.0,4.0,,16.0,,15.0,,6.0,,16.0,,0.0,,,0.0
2016-12-08,,,0.0,0.0,0.0,,16.0,,15.0,,0.0,,12.0,,0.0,,,0.0
2016-12-09,,,0.0,0.0,0.0,,0.0,,1.0,,0.0,,4.0,,2.0,,,1.0
2016-12-10,,,3.0,21.0,33.0,,1.0,,6.0,,6.0,,5.0,,4.0,,,11.0
2016-12-11,,,5.0,,0.0,,18.0,,6.0,,0.0,,20.0,,0.0,,,18.0
2016-12-12,,,0.0,3.0,0.0,,18.0,,6.0,,0.0,,20.0,,0.0,,,0.0
2016-12-13,,,,13.0,15.0,,,,,,40.0,,,,2.0,,,
2016-12-14,,,5.0,24.0,11.0,,18.0,,3.0,,30.0,,11.0,,26.0,,,5.0
2016-12-15,,,0.0,24.0,0.0,,18.0,,3.0,,0.0,,11.0,,0.0,,,1.0
2016-12-16,,,0.0,0.0,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,,0.0
2016-12-17,,,23.0,0.0,0.0,,2.0,,8.0,,0.0,,0.0,,0.0,,,15.0
2016-12-18,,,11.0,24.0,12.0,,30.0,,20.0,,19.0,,9.0,,7.0,,,6.0
2016-12-19,,,2.0,6.0,4.0,,30.0,,20.0,,5.0,,10.0,,4.0,,,25.0
2016-12-20,,,1.0,4.0,0.0,,3.0,,17.0,,0.0,,10.0,,0.0,,,0.0
2016-12-21,,,0.0,2.0,1.0,,1.0,,0.0,,21.0,,16.0,,1.0,,,0.0
2016-12-22,,,36.0,60.0,17.0,,20.0,,2.0,,19.0,,16.0,,17.0,,,29.0
2016-12-23,,,24.0,60.0,14.0,,20.0,,8.0,,0.0,,1.0,,2.0,,,0.0
