Date,kedah_sek_keb_felda_bukit_tangga,kedah_sg_badak_di_akademi_binaan_malaysia_abm,kedah_sg_padang_terap_di_kepala_batas,kedah_sg_sintok_di_uum_sintok,kedah_sg_temin_di_kg_jeragan,kedah_felcra_sebapin,kedah_sek_keb_lamdin,kedah_sg_durian_burung_di_durian_burung,kedah_sg_padang_sanai_di_padang_sanai,kedah_sg_sari_di_kilang_gula_padang_terap,kedah_sek_keb_kampung_bukit
2023-09-06,6.0,13.0,2.0,9.5,,,,7.0,6.0,5.5,6.0
2023-09-07,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-09-09,0.0,0.0,27.0,0.0,,,67.5,13.5,44.5,45.5,11.5
2023-09-10,30.0,27.0,85.5,30.0,,,4.0,14.5,44.5,45.5,25.0
2023-09-11,30.0,27.0,85.5,30.0,,,0.0,14.5,16.5,15.5,25.0
2023-09-12,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-09-15,1.5,2.5,4.5,2.5,,,2.0,0.0,0.5,5.0,9.0
2023-09-16,1.5,2.5,4.5,2.5,,,0.0,0.0,0.5,5.0,9.0
2023-09-17,14.0,19.0,10.0,19.0,,,0.0,11.0,15.5,17.0,0.5
2023-09-18,22.0,19.0,10.0,19.0,,,19.0,65.0,28.5,35.5,28.5
2023-09-19,22.0,2.5,13.0,7.0,,,5.0,65.0,28.5,35.5,29.0
2023-09-20,14.0,33.5,18.5,14.5,,,4.5,22.0,25.0,36.5,10.5
2023-09-21,55.5,33.5,27.5,35.5,,,101.0,22.0,25.5,59.5,35.0
2023-09-22,56.0,27.0,28.0,35.5,,,0.0,3.5,4.5,59.5,35.5
2023-09-23,3.0,2.5,16.5,2.0,,,6.5,7.0,11.5,13.0,11.5
2023-09-24,39.0,40.5,37.5,37.5,,,5.0,12.0,11.5,19.5,12.5
2023-09-25,102.0,72.5,66.0,66.5,,,37.0,55.5,46.5,65.0,57.0
2023-09-26,102.0,72.5,66.5,67.0,,,24.5,55.5,46.5,65.0,57.0
2023-09-27,18.5,39.0,6.5,16.0,,,7.0,10.5,7.0,11.5,21.0
2023-09-28,18.5,39.0,6.5,12.0,,,0.0,1.5,1.5,9.5,0.5
2023-09-29,0.0,0.0,0.0,0.0,,,1.5,18.0,20.0,5.0,3.0
2023-09-30,0.0,0.0,0.0,0.0,,,0.5,18.0,20.0,5.0,3.0
2023-10-01,0.0,0.0,0.0,0.0,,,0.0,6.0,5.0,0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0
2023-10-03,0.0,0.5,1.0,0.0,,,1.5,0.0,1.0,1.0,0.0
2023-10-04,4.5,1.0,3.5,14.0,,,5.5,2.0,8.5,25.0,16.5
2023-10-05,4.5,3.0,38.0,14.0,,,0.0,8.5,8.5,25.0,16.5
2023-10-06,16.5,3.0,38.0,8.0,,,5.5,8.5,2.0,1.5,1.5
2023-10-07,16.5,1.0,0.0,8.0,,,0.5,3.0,2.5,1.5,0.5
2023-10-08,2.0,3.5,2.5,2.0,,,27.5,8.0,5.5,4.5,4.0
2023-10-09,2.0,3.5,2.5,2.0,,,0.5,8.0,5.5,4.5,4.0
2023-10-10,0.5,1.5,0.0,0.0,,,0.5,5.0,18.0,9.5,2.0
2023-10-11,10.5,19.5,0.5,8.0,,,21.0,12.0,19.0,19.0,6.5
2023-10-12,37.0,19.5,4.0,44.5,,,5.5,12.0,15.5,20.5,23.0
2023-10-13,37.0,17.0,4.0,44.5,,,0.0,2.0,15.5,20.5,23.0
2023-10-14,0.0,16.0,25.0,1.0,,,0.5,2.0,0.5,0.5,11.0
2023-10-15,0.5,7.0,47.0,0.5,,,5.5,0.5,0.0,2.5,27.0
2023-10-16,0.5,1.0,47.0,0.5,,,4.0,0.5,0.0,2.5,27.0
2023-10-17,13.5,27.0,10.0,14.5,,,4.0,26.5,12.5,2.5,3.0
2023-10-18,13.5,27.0,10.0,14.5,,,1.5,26.5,12.5,2.5,3.0
2023-10-19,3.5,3.5,1.5,5.0,,,0.0,6.0,9.0,2.0,2.0
2023-10-20,16.0,61.5,17.0,18.0,,,56.5,0.5,5.0,8.0,26.0
2023-10-21,20.5,61.5,17.0,18.0,,,9.5,32.5,25.0,18.0,26.0
2023-10-22,20.5,22.0,29.0,12.5,,,95.5,34.5,25.0,19.5,122.0
2023-10-23,9.0,13.0,0.0,1.0,,,0.0,0.0,0.0,14.5,0.0
2023-10-24,9.0,13.0,11.0,1.0,,,0.0,13.0,16.5,19.0,5.0
2023-10-25,0.0,7.0,11.0,0.0,,,4.0,13.0,16.5,19.0,5.0
2023-10-26,13.5,41.0,5.5,23.5,,,15.0,27.0,15.5,18.5,11.5
2023-10-27,13.5,41.0,5.5,23.5,,,0.5,27.5,15.5,18.5,12.5
2023-10-28,6.0,6.0,9.0,2.0,,,12.0,1.0,0.5,16.5,6.5
2023-10-29,6.0,18.5,9.0,8.0,,,33.0,3.5,5.0,16.5,14.0
2023-10-30,4.5,18.5,14.0,8.0,,,0.0,3.5,5.0,6.5,14.0
2023-10-31,1.0,2.0,14.0,0.0,,,0.0,0.5,0.0,1.0,11.0
2023-11-01,0.0,1.0,7.0,0.5,,,10.0,3.5,1.5,8.5,14.5
2023-11-02,43.0,44.0,7.0,31.0,,,2.5,17.5,8.5,11.0,14.5
2023-11-03,66.0,44.0,50.0,33.0,,,4.5,17.5,8.5,11.0,4.5
2023-11-04,66.0,25.0,50.0,44.0,,,0.0,25.5,16.0,10.0,4.5
2023-11-05,54.0,25.5,15.0,44.0,,,43.0,25.5,16.0,4.0,13.5
2023-11-06,0.5,0.5,47.0,4.5,,,8.5,2.5,1.5,0.5,59.5
2023-11-07,14.0,65.0,47.0,24.0,,,6.5,22.0,16.0,82.5,59.5
2023-11-08,14.0,65.0,5.0,24.0,,,0.0,22.0,16.0,82.5,23.5
2023-11-09,1.0,1.5,18.0,1.0,,,0.5,13.0,7.0,7.0,1.0
2023-11-10,53.5,7.5,18.0,68.5,,,2.0,15.5,7.0,7.0,16.5
2023-11-11,81.0,56.0,6.0,68.5,,,47.0,23.5,24.0,16.5,49.0
2023-11-12,81.0,56.0,6.0,49.5,,,0.0,23.5,24.0,16.5,49.0
2023-11-13,47.0,83.5,33.0,79.0,,,6.0,15.5,12.0,41.0,18.0
2023-11-14,47.0,83.5,33.0,79.0,,,0.5,20.5,12.0,41.0,18.0
2023-11-15,65.0,11.5,9.0,26.0,,,1.5,15.0,13.5,4.5,6.5
2023-11-16,65.0,11.5,9.0,26.0,,,0.5,15.0,13.5,6.5,6.5
2023-11-17,0.0,0.0,0.0,0.0,,,0.0,0.5,0.5,6.5,0.0
2023-11-18,0.0,0.0,0.0,0.0,,,0.5,0.5,0.5,0.5,0.5
2023-11-19,5.0,1.5,0.0,3.0,,,0.5,0.5,1.5,2.0,0.5
2023-11-20,18.5,3.0,0.5,7.0,,,0.0,4.0,3.5,3.0,0.5
2023-11-21,10.0,8.5,1.0,7.5,,,10.5,1.0,1.5,1.0,6.0
2023-11-22,10.0,14.0,1.0,8.5,,,5.0,21.0,15.5,12.0,6.0
2023-11-23,7.5,14.0,0.5,8.5,,,0.0,21.0,15.5,12.0,3.0
2023-11-24,10.0,5.0,39.0,8.5,,,29.0,3.0,4.0,10.0,52.0
2023-11-25,10.0,7.0,39.0,8.5,,,1.0,4.0,4.0,10.0,52.0
2023-11-26,38.0,64.5,1.5,44.5,,,1.0,16.0,22.5,17.5,3.0
2023-11-27,38.0,64.5,1.5,44.5,,,0.0,16.0,22.5,17.5,3.0
2023-11-28,0.5,0.0,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0
2023-11-29,0.5,0.0,2.0,1.0,,,4.5,0.5,1.0,1.5,2.0
2023-11-30,3.0,2.5,2.0,3.0,,,2.0,3.0,3.0,2.5,2.0
2023-12-01,23.0,48.5,18.0,28.0,,53.5,29.0,57.0,49.5,40.0,24.0
2023-12-02,23.0,48.5,19.5,28.5,,54.0,3.0,58.0,50.0,41.5,24.5
2023-12-03,4.0,3.5,46.0,2.5,,6.0,1.5,5.5,6.0,9.5,38.5
2023-12-04,46.5,71.0,46.5,21.0,,49.5,3.0,103.0,55.0,39.5,39.0
2023-12-05,46.5,71.0,4.0,21.0,,49.5,0.0,103.0,55.0,39.5,10.5
2023-12-06,20.0,14.0,1.0,15.0,,32.5,0.0,57.5,19.0,7.5,8.0
2023-12-07,0.5,0.0,0.0,1.0,,0.5,0.0,0.0,0.0,0.5,0.0
2023-12-08,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,0.0,0.5,1.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,1.0,4.0,1.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,5.0,6.0,7.5,6.0,,8.0,11.0,8.0,7.0,17.5,8.0
2023-12-14,8.5,11.0,8.5,8.0,,16.5,29.5,22.0,36.5,48.5,19.5
2023-12-15,29.0,19.0,24.5,17.5,,18.5,1.5,22.0,36.5,48.5,20.0
2023-12-16,29.0,19.0,24.5,17.5,,18.5,1.0,0.0,6.5,4.0,11.0
2023-12-17,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2023-12-18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,15.0,12.0,0.0
2023-12-21,0.0,0.5,0.0,0.0,,11.0,0.0,0.0,15.0,12.0,0.0
2023-12-22,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0
2023-12-23,7.5,10.5,2.5,5.0,,6.0,13.0,0.0,2.0,1.5,4.0
2023-12-24,15.5,21.0,23.5,17.0,,25.5,80.0,0.0,37.0,53.0,51.5
2023-12-25,15.5,21.0,23.5,17.0,,25.5,4.0,0.0,37.0,53.0,51.5
2023-12-26,3.0,4.0,2.0,3.0,,6.0,3.0,0.0,10.0,4.5,5.5
2023-12-27,0.5,0.5,0.0,0.0,,0.5,0.0,0.0,0.5,0.5,0.5
2023-12-28,1.0,1.5,0.5,1.5,,0.5,1.0,0.0,0.5,0.5,0.5
2023-12-29,1.0,4.0,3.5,1.5,,0.5,0.0,0.0,0.5,0.0,0.5
2023-12-30,0.0,4.0,3.5,1.0,,1.0,0.0,0.0,7.0,0.0,0.0
2023-12-31,0.0,2.5,0.5,0.0,,1.0,0.0,0.0,7.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
2024-01-07,2.5,1.0,2.0,3.0,,0.5,0.0,0.0,4.0,6.5,11.5
2024-01-08,2.5,2.5,2.0,3.0,,3.0,0.0,0.0,4.0,6.5,11.5
2024-01-09,2.0,2.5,0.0,2.5,,3.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,2.0,1.0,0.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0
2024-01-19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0
2024-01-20,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.0,0.0,0.0,,1.0,0.5,0.0,4.5,4.5,1.0
2024-01-23,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,4.5,4.5,1.0
2024-01-24,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0
2024-01-25,0.5,0.0,1.5,0.0,,3.0,0.0,0.0,0.0,0.0,1.0
2024-01-26,1.5,0.0,1.5,0.0,,3.0,0.0,0.0,0.0,0.0,1.0
2024-01-27,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2024-01-28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.0,0.5,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.5,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-06,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-08,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,0.0,0.0,0.0,0.0,,0.0,34.0,0.0,0.0,0.0,5.0
2024-02-19,0.0,0.0,29.0,0.0,,0.5,1.0,0.0,0.0,0.0,5.5
2024-02-20,0.0,0.0,29.0,0.0,,0.5,6.0,0.0,0.0,0.0,6.5
2024-02-21,0.0,0.0,2.5,0.0,,0.0,0.0,0.0,0.0,0.0,5.0
2024-02-22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.0,8.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0
2024-03-02,0.0,8.0,0.0,0.0,,0.5,0.0,3.0,0.0,0.0,0.0
2024-03-03,0.0,0.0,0.0,0.0,,0.5,0.0,2.0,0.0,0.0,0.0
2024-03-04,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0
2024-03-07,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0
2024-03-08,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,0.0,1.5,0.0,0.0,,2.5,0.0,0.0,0.0,0.0,0.0
2024-03-10,0.0,1.5,0.0,0.0,,2.5,0.0,0.0,0.0,0.0,0.0
2024-03-11,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0
2024-03-14,0.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.0,11.0,0.0
2024-03-15,0.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0
2024-03-16,0.0,0.0,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,0.0,0.0,31.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0
2024-03-18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0
2024-03-19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,,,,,,,,,,,
2024-03-21,0.0,0.0,0.0,0.0,,0.0,,0.0,0.5,0.0,0.0
2024-03-22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0
2024-03-23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0
2024-03-25,0.0,0.0,0.0,0.0,,0.0,2.5,0.5,0.0,0.0,0.0
2024-03-26,0.0,0.0,19.0,0.0,,1.0,24.0,0.0,0.0,4.0,0.0
2024-03-27,0.0,1.5,19.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
2024-03-28,11.0,55.5,9.5,25.5,28.0,55.0,0.5,0.0,3.0,27.5,24.0
2024-03-29,11.5,56.0,9.5,25.5,14.5,55.0,9.0,6.0,3.0,27.5,24.0
2024-03-30,27.0,42.5,14.5,34.5,18.5,5.0,39.5,13.0,2.0,2.5,26.5
2024-03-31,27.0,42.5,14.5,34.5,83.0,4.0,14.0,5.0,2.0,4.5,26.5
2024-04-01,13.5,49.5,3.0,35.0,15.0,4.0,5.5,0.0,6.0,5.0,5.0
2024-04-02,13.5,49.5,3.0,35.0,0.0,0.0,0.0,1.0,6.0,14.0,0.0
2024-04-03,16.0,19.5,2.5,13.0,21.5,3.0,5.5,0.0,1.0,14.0,21.5
2024-04-04,16.0,19.5,0.0,13.0,0.0,3.0,0.0,0.0,0.0,2.5,21.5
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5
2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,10.5,82.0,17.0,29.5,10.0,34.5,31.5,14.0,37.0,51.0,21.0
2024-04-09,10.5,82.0,17.0,29.5,0.0,34.5,0.0,0.0,37.0,51.0,21.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.5,4.0,0.5,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-14,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0
2024-04-15,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-04-16,0.0,0.0,78.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0
2024-04-17,22.5,2.0,78.0,8.5,0.0,20.5,1.5,0.0,0.0,19.0,0.5
2024-04-18,44.0,2.0,5.5,11.5,1.0,20.5,10.0,8.0,8.5,1.5,20.5
2024-04-19,44.0,1.5,0.0,11.5,0.0,16.0,0.0,20.0,12.0,1.5,20.5
2024-04-20,16.5,22.0,0.0,6.0,3.0,16.0,0.0,81.5,54.5,59.5,0.0
2024-04-21,8.0,22.0,0.0,6.0,0.0,16.0,0.0,1.5,54.5,59.5,6.5
2024-04-22,2.5,15.5,3.0,5.0,11.5,19.5,3.5,4.5,36.0,17.5,12.5
2024-04-23,4.0,15.5,3.0,8.0,0.5,19.5,2.5,4.5,38.0,17.5,12.5
2024-04-24,4.0,11.5,0.0,8.0,15.0,22.0,9.5,63.0,70.5,9.5,2.0
2024-04-25,13.5,19.5,5.5,26.5,5.5,22.0,0.5,7.0,70.5,3.5,40.5
2024-04-26,13.5,19.5,10.0,26.5,3.5,1.0,14.0,2.0,17.5,2.0,40.5
2024-04-27,5.0,14.5,10.0,2.0,13.5,0.5,21.0,0.0,6.0,1.0,11.5
2024-04-28,1.5,16.0,4.5,4.5,33.0,20.0,9.0,0.0,6.0,1.0,23.5
2024-04-29,1.5,16.0,13.0,4.5,0.5,20.0,1.5,0.0,0.5,2.0,23.5
2024-04-30,0.5,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5
2024-05-01,37.0,0.5,0.0,7.5,0.0,3.0,0.0,41.0,60.5,1.0,28.5
2024-05-02,0.5,0.0,0.0,0.0,0.0,0.5,1.0,14.0,60.5,1.5,0.0
2024-05-03,2.5,22.0,0.0,0.5,0.5,1.0,0.5,22.5,6.5,1.5,0.0
2024-05-04,2.5,22.0,0.0,0.0,0.0,1.0,0.5,3.0,0.0,1.5,0.0
2024-05-05,0.0,5.5,5.5,0.0,4.0,33.0,1.0,35.5,7.5,1.0,0.0
2024-05-06,7.5,27.5,6.0,6.0,10.5,33.0,0.0,8.0,7.5,1.0,0.0
2024-05-07,7.5,27.5,6.0,6.0,0.0,2.5,0.5,1.0,2.0,0.5,0.5
2024-05-08,1.5,7.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.5,0.5
2024-05-09,1.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5,22.5
2024-05-10,2.5,20.0,5.0,7.0,11.0,99.5,1.0,23.5,7.0,0.5,22.5
2024-05-11,6.5,20.0,86.0,14.5,4.0,99.5,3.0,0.0,1.0,0.0,44.0
2024-05-12,8.5,14.5,86.0,14.5,0.5,5.5,0.5,3.5,0.0,0.5,44.0
2024-05-13,8.5,3.0,21.0,0.5,0.5,5.5,2.0,3.5,0.0,0.5,0.5
2024-05-14,0.5,0.0,10.5,0.0,0.0,0.5,0.0,0.0,4.5,0.0,0.0
2024-05-15,5.0,1.5,10.5,8.5,0.5,0.0,2.5,0.0,4.5,0.0,23.0
2024-05-16,64.5,59.5,54.0,63.0,65.5,39.0,102.0,27.5,44.0,46.0,83.5
2024-05-17,0.5,4.5,54.0,0.5,0.0,3.0,6.0,5.5,44.0,6.0,1.5
2024-05-18,0.5,4.5,0.5,0.5,0.0,3.0,10.0,0.0,5.5,6.0,5.5
2024-05-19,12.5,1.0,3.0,20.0,9.0,0.5,49.5,34.5,27.5,13.5,5.5
2024-05-20,12.5,1.0,3.5,20.0,31.5,0.5,0.0,1.0,3.0,13.5,4.0
2024-05-21,5.0,1.5,13.0,20.0,12.0,1.0,11.0,0.5,3.0,1.5,4.0
2024-05-22,5.0,1.5,13.0,20.0,2.0,1.0,0.0,0.5,1.0,1.5,4.0
2024-05-23,4.0,3.5,12.5,4.0,2.5,1.0,17.0,0.5,0.5,1.5,31.0
2024-05-24,4.0,3.5,12.5,4.0,0.0,1.0,0.0,0.0,0.5,1.5,31.0
2024-05-25,2.5,0.5,0.0,1.5,0.0,44.0,0.5,9.0,15.0,22.5,0.0
2024-05-26,2.5,0.5,0.0,1.5,0.0,44.0,0.0,9.0,15.0,22.5,0.0
2024-05-27,28.5,0.0,7.0,5.5,26.5,0.5,0.5,2.0,31.5,9.5,4.5
2024-05-28,28.5,0.0,0.0,5.5,0.0,0.0,0.0,2.0,0.0,9.5,4.5
2024-05-29,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.5,0.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,9.5
2024-05-31,19.0,5.0,28.0,21.0,71.5,22.0,10.0,16.5,5.5,7.0,9.5
2024-06-01,19.0,5.0,28.0,21.0,0.0,22.0,2.0,0.5,5.5,7.0,8.0
2024-06-02,14.5,13.0,8.5,9.0,0.0,3.5,2.5,4.0,2.0,2.0,2.0
2024-06-03,16.5,13.0,21.0,10.0,0.5,3.5,1.5,3.5,2.5,2.0,2.5
2024-06-04,2.0,0.5,21.0,1.5,0.0,0.0,0.0,0.5,2.5,1.0,0.5
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5,0.0
2024-06-07,0.0,1.0,2.0,0.5,0.0,0.5,6.0,1.0,0.5,11.5,1.5
2024-06-08,0.0,1.0,2.0,0.5,0.0,8.5,1.0,0.0,0.5,1.0,1.5
2024-06-09,2.0,0.0,11.5,0.5,12.5,8.5,13.5,1.5,11.0,6.0,2.5
2024-06-10,2.0,0.0,11.5,0.5,0.0,2.5,1.0,0.0,11.0,6.0,2.5
2024-06-11,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16,0.0,13.5,0.0,3.5,5.0,9.5,0.0,25.5,55.0,24.5,30.0
2024-06-17,6.0,22.5,12.0,8.0,9.5,10.5,5.5,0.5,55.0,24.5,30.0
2024-06-18,6.0,22.5,12.0,8.0,0.0,10.5,0.0,0.0,1.0,0.5,5.0
