Date,pasir_kemudi,felda_panching,komtur,sg_belat,sg_cherating
2025-02-27,13.0,,,8.0,0.0
2025-02-28,9.5,,,2.0,0.0
2025-03-01,0.0,,,0.0,0.0
2025-03-02,0.0,,,0.0,0.0
2025-03-03,0.0,,,0.0,0.0
2025-03-04,0.0,,,0.0,0.0
2025-03-05,,,,,
2025-03-06,0.0,,,0.0,0.0
2025-03-07,0.0,,,0.0,0.0
2025-03-08,0.0,,,0.0,0.0
2025-03-09,0.0,,,29.5,0.0
2025-03-10,1.0,,,4.0,0.0
2025-03-11,6.0,,,6.5,0.0
2025-03-12,4.0,,,0.5,0.0
2025-03-13,3.0,,,9.5,0.0
2025-03-14,,,,,
2025-03-15,,,,,
2025-03-16,,,,,
2025-03-17,,,,,
2025-03-18,,,,,
2025-03-19,,,,,
2025-03-20,,,,,
2025-03-21,,,,,
2025-03-22,,,,,
2025-03-23,,,,,
2025-03-24,,,,,
2025-03-25,0.0,,,0.0,0.0
2025-03-26,0.0,,,0.0,0.0
2025-03-27,,,,,
2025-03-28,11.0,,,7.0,0.0
2025-03-29,1.0,,,26.0,0.0
2025-03-30,3.5,,,0.5,2.5
2025-03-31,0.0,,,2.0,0.0
2025-04-01,3.5,,,3.0,0.0
2025-04-02,27.0,,,49.0,6.5
2025-04-03,5.5,,,14.5,5.0
2025-04-04,36.5,,,26.0,8.5
2025-04-05,0.0,,,0.0,0.5
2025-04-06,0.0,,,0.0,0.0
2025-04-07,8.0,,,16.5,15.0
2025-04-08,1.5,,,3.5,5.5
2025-04-09,3.0,,,0.0,0.5
2025-04-10,1.0,,,0.0,0.0
2025-04-11,2.0,,,0.0,0.5
2025-04-12,13.5,,,8.5,0.0
2025-04-13,4.0,,,0.5,0.0
2025-04-14,0.0,,,0.0,0.0
2025-04-15,2.5,,,0.5,22.0
2025-04-16,7.5,,,9.5,3.5
2025-04-17,,,,,
2025-04-18,1.5,,,0.5,17.5
2025-04-19,0.0,,,0.0,0.0
2025-04-20,0.0,,,0.0,0.0
2025-04-21,4.0,,,44.5,4.5
2025-04-22,5.0,,,6.5,18.0
2025-04-23,0.0,,,20.0,0.0
2025-04-24,24.0,,,0.0,0.0
2025-04-25,0.0,,,21.0,0.0
2025-04-26,0.5,,,3.0,11.0
2025-04-27,0.0,,,0.0,0.0
2025-04-28,0.0,,,19.0,0.0
2025-04-29,0.0,,,0.0,0.0
2025-04-30,0.0,,,3.0,0.0
2025-05-01,13.0,,,0.0,0.0
2025-05-02,0.5,,,0.0,0.0
2025-05-03,28.5,,,37.0,0.0
2025-05-04,4.0,,,3.0,2.0
2025-05-05,2.0,,,0.0,0.5
2025-05-06,0.0,,,0.0,0.0
2025-05-07,0.0,,,6.0,0.0
2025-05-08,9.0,,,8.0,28.5
2025-05-09,3.5,,,0.0,0.5
2025-05-10,37.0,,,6.5,9.0
2025-05-11,1.0,,,0.0,0.5
2025-05-12,6.0,,,0.0,32.5
2025-05-13,0.0,,,0.0,0.5
2025-05-14,0.5,,,0.0,0.0
2025-05-15,0.5,,,2.0,1.0
2025-05-16,,,,,
2025-05-17,0.0,,,0.0,0.0
2025-05-18,30.0,,,5.5,0.5
2025-05-19,0.0,,,0.0,2.5
2025-05-20,1.0,,,2.0,4.5
2025-05-21,,,,,
2025-05-22,1.0,,,13.5,14.5
2025-05-23,27.0,,,22.5,8.0
2025-05-24,10.0,,,2.5,24.5
2025-05-25,70.0,,,14.0,1.0
2025-05-26,2.0,,,1.0,2.5
2025-05-27,12.5,,,35.0,6.5
2025-05-28,0.0,,,0.0,0.0
2025-05-29,15.0,,,10.5,54.5
2025-05-30,0.0,,,0.0,0.0
2025-05-31,0.5,,,28.5,2.5
2025-06-01,0.0,,,0.0,0.0
2025-06-02,0.0,,,0.0,0.5
2025-06-03,0.0,,,0.0,0.0
2025-06-04,0.0,,,0.0,0.0
2025-06-05,2.0,,,0.0,18.5
2025-06-06,0.0,,,0.0,0.0
2025-06-07,0.0,,,7.0,2.5
2025-06-08,0.0,,,0.0,0.0
2025-06-09,14.0,,,20.0,5.5
2025-06-10,0.0,,,0.5,1.0
2025-06-11,0.0,,,0.0,0.0
2025-06-12,0.0,,,0.0,0.0
2025-06-13,0.0,,,0.0,0.5
2025-06-14,0.0,,,0.0,0.0
2025-06-15,0.0,,,0.0,1.0
2025-06-16,0.0,,,0.0,0.5
2025-06-17,26.0,,,49.5,2.5
2025-06-18,3.0,,,2.5,0.5
2025-06-19,0.5,,,1.5,3.0
2025-06-20,0.0,,,0.0,0.0
2025-06-21,0.0,,,0.0,0.0
2025-06-22,0.0,,,0.0,0.0
2025-06-23,0.0,,,1.5,0.5
2025-06-24,11.0,,,0.0,0.0
2025-06-25,0.0,,,1.0,0.0
2025-06-26,0.0,,,0.0,0.0
2025-06-27,0.0,,,2.5,0.0
2025-06-28,2.0,,,7.5,47.0
2025-06-29,5.0,,,1.0,3.5
2025-06-30,0.0,,,0.0,0.0
2025-07-01,0.0,,,0.0,0.0
2025-07-02,8.0,,,34.0,3.0
2025-07-03,40.5,,,0.5,5.0
2025-07-04,0.0,,,0.0,10.0
2025-07-05,0.5,,,0.0,0.5
2025-07-06,0.0,,,0.0,0.0
2025-07-07,0.0,,,0.0,0.0
2025-07-08,2.0,,,2.5,2.5
2025-07-09,0.0,,,0.0,0.0
2025-07-10,0.0,,,0.0,0.0
2025-07-11,0.0,,,0.0,0.5
2025-07-12,1.5,,,39.5,4.0
2025-07-13,0.0,,,0.0,0.0
2025-07-14,0.0,,,0.5,0.0
2025-07-15,0.0,,,0.0,0.0
2025-07-16,4.0,,,0.0,0.5
2025-07-17,0.0,,,0.0,0.0
2025-07-18,0.0,,,0.0,0.0
2025-07-19,0.0,,,0.0,0.0
2025-07-20,0.0,,,0.0,0.0
2025-07-21,0.0,,,0.0,0.0
2025-07-22,0.0,,,0.0,0.0
2025-07-23,0.0,,,0.0,0.0
2025-07-24,0.0,,,0.0,0.0
2025-07-25,,,,3.0,33.0
2025-07-26,0.0,,,0.0,13.5
2025-07-27,0.0,,,0.0,0.0
2025-07-28,0.0,,,0.0,0.0
2025-07-29,2.5,,,2.5,20.0
2025-07-30,11.0,,,0.0,9.5
2025-07-31,0.0,,,0.5,0.5
2025-08-01,0.0,,,0.0,0.0
2025-08-02,0.0,,,0.0,0.0
2025-08-03,0.0,,,0.0,0.0
2025-08-04,34.5,,,39.0,0.5
2025-08-05,0.0,,,0.0,0.5
2025-08-06,0.0,,,2.0,0.0
2025-08-07,0.0,,,0.0,0.0
2025-08-08,0.0,,,0.0,0.0
2025-08-09,0.0,,,5.5,0.0
2025-08-10,0.0,,,0.0,0.0
2025-08-11,21.0,,,3.0,5.5
2025-08-12,38.5,,,7.5,0.5
2025-08-13,16.0,,,6.0,0.0
2025-08-14,0.0,,,6.0,68.0
2025-08-15,2.0,,,0.5,4.5
2025-08-16,0.0,,,0.0,0.0
2025-08-17,0.5,,,0.0,0.0
2025-08-18,14.5,,,0.5,0.5
2025-08-19,1.0,,,0.5,0.0
2025-08-20,19.5,,,12.0,1.0
2025-08-21,0.0,,,0.0,0.5
2025-08-22,0.0,,,0.0,0.0
2025-08-23,3.0,,,0.0,5.0
2025-08-24,0.0,,,0.0,0.0
2025-08-25,0.0,,,0.0,0.5
2025-08-26,12.0,,,4.5,1.5
2025-08-27,7.5,,,23.0,12.5
2025-08-28,18.0,,,3.5,4.0
2025-08-29,1.0,,,18.0,9.5
2025-08-30,0.0,,,0.0,1.0
2025-08-31,0.0,,,0.0,0.0
2025-09-01,0.0,,,0.0,5.5
2025-09-02,0.0,,,0.0,6.0
2025-09-03,,,,,
2025-09-04,,,,,
2025-09-05,0.0,,,9.5,8.0
2025-09-06,0.0,,,0.0,0.0
2025-09-07,0.0,,,2.5,0.5
2025-09-08,16.0,,,22.5,2.5
2025-09-09,0.0,,,0.5,0.5
2025-09-10,19.5,,,19.0,2.5
2025-09-11,3.0,,,47.5,6.5
2025-09-12,14.5,,,17.0,0.5
2025-09-13,0.0,,,0.0,0.5
2025-09-14,0.0,,,4.0,0.0
2025-09-15,,,,,0.5
2025-09-16,,,,,53.5
2025-09-17,,,,,6.5
2025-09-18,,,,,0.0
2025-09-19,17.5,,,17.5,51.0
2025-09-20,7.5,,,3.0,0.0
2025-09-21,0.0,,,0.0,0.0
2025-09-22,0.0,,,0.0,1.0
2025-09-23,0.0,,,1.0,0.0
2025-09-24,0.0,,,0.5,64.5
2025-09-25,4.0,,,6.5,2.5
2025-09-26,0.0,,,0.0,0.0
2025-09-27,0.0,,,0.0,13.0
2025-09-28,32.5,,,14.0,4.0
2025-09-29,11.0,,,24.0,42.5
2025-09-30,3.0,,,2.0,5.0
2025-10-01,23.5,,,5.0,0.0
2025-10-02,0.0,,,1.0,0.5
2025-10-03,,,,,11.0
2025-10-04,,,,,0.5
2025-10-05,,,,,0.0
2025-10-06,,,,,6.0
2025-10-07,37.5,,,20.5,0.5
2025-10-08,25.0,,,4.0,1.5
2025-10-09,8.5,,,18.0,19.0
2025-10-10,6.0,,,47.0,21.5
2025-10-11,6.0,,,15.0,6.0
2025-10-12,0.5,,,0.0,0.5
2025-10-13,0.0,,,0.0,0.0
2025-10-14,33.0,,,16.0,18.5
2025-10-15,2.5,,,4.0,28.5
2025-10-16,,,,,0.0
2025-10-17,,,,,0.0
2025-10-18,,,,,0.0
2025-10-19,,,,,12.5
2025-10-20,,,,,1.5
2025-10-21,,,,,26.0
2025-10-22,,,,,0.5
2025-10-23,,,,,0.0
2025-10-24,,,,,33.5
2025-10-25,,,,,2.0
2025-10-26,,,,,4.5
2025-10-27,,,,,0.0
2025-10-28,,,,,4.0
2025-10-29,,,,,0.0
2025-10-30,,,,,0.0
2025-10-31,,,,,0.0
2025-11-01,13.5,,,9.5,12.0
2025-11-02,2.5,,,3.0,4.5
2025-11-03,,,,,
2025-11-04,1.5,,,1.5,5.5
2025-11-05,8.5,,,36.5,11.5
2025-11-06,1.5,,,54.0,26.0
2025-11-07,0.5,,,31.5,0.5
2025-11-08,,,,,
2025-11-09,,,,,
2025-11-10,4.5,,,23.5,38.0
2025-11-11,11.0,,,17.5,21.0
2025-11-12,0.5,,,0.5,4.0
2025-11-13,0.0,,,0.0,1.0
2025-11-14,,,,,
2025-11-15,,,,,
2025-11-16,,,,,
2025-11-17,,,,,
2025-11-18,22.0,,,11.5,0.0
2025-11-19,1.5,,,2.0,12.0
2025-11-20,33.5,,,36.0,9.5
2025-11-21,44.0,,,10.0,6.5
2025-11-22,,,,,
2025-11-23,,,,,
2025-11-24,23.5,,,9.0,20.5
2025-11-25,1.0,,,2.5,16.5
2025-11-26,12.0,,,17.0,28.5
2025-11-27,,,,,258.5
2025-11-28,46.0,,,54.5,223.0
2025-11-29,,,,,
2025-11-30,0.5,,,1.0,0.0
2025-12-01,0.0,,,0.0,0.0
2025-12-02,0.0,,,0.0,6.0
2025-12-03,0.0,,,0.0,5.5
2025-12-04,0.0,,,0.0,
2025-12-05,0.0,,,3.0,8.0
2025-12-06,30.5,,,34.5,53.0
2025-12-07,1.5,,,0.0,1.5
2025-12-08,0.0,,,0.0,0.5
2025-12-09,,,,,
2025-12-10,0.0,,,0.0,0.5
2025-12-11,0.0,,,0.0,0.0
2025-12-12,0.0,,,0.5,7.5
2025-12-13,3.5,,,13.5,11.0
2025-12-14,36.0,,,64.5,178.5
2025-12-15,129.5,,,91.0,33.5
2025-12-16,102.0,,,233.5,40.5
2025-12-17,,,,,
2025-12-18,68.5,,,142.0,40.0
2025-12-19,0.5,,,2.0,21.0
2025-12-20,0.5,,,0.0,0.0
2025-12-21,0.0,,,0.0,0.0
2025-12-22,,,,,0.5
2025-12-23,0.0,,,0.0,0.0
2025-12-24,0.0,,,0.0,0.0
2025-12-25,0.0,,,0.0,10.5
2025-12-26,26.0,,,18.5,45.0
2025-12-27,6.5,,,10.5,2.0
2025-12-28,3.0,,,4.0,4.0
2025-12-29,5.5,,,3.5,3.0
2025-12-30,0.0,,,0.0,0.5
2025-12-31,0.0,,,0.0,0.5
2026-01-01,,,,,0.5
2026-01-02,,,,,1.5
2026-01-03,0.0,,,0.0,3.5
2026-01-04,0.0,,,0.5,5.5
2026-01-05,0.0,,,0.0,
2026-01-06,11.5,,,23.0,17.5
2026-01-07,31.5,,,45.5,51.5
2026-01-08,4.0,,,19.5,7.5
2026-01-09,1.0,,,2.5,7.5
2026-01-10,0.0,,,0.0,0.0
2026-01-11,0.0,,,0.0,0.0
2026-01-12,0.0,,,0.0,1.0
2026-01-13,0.0,,,0.0,0.0
2026-01-14,0.0,,,0.0,0.0
2026-01-15,0.0,,,0.0,0.0
2026-01-16,0.0,,,0.0,0.0
2026-01-17,0.0,,,0.0,0.5
2026-01-18,0.0,,,0.0,0.0
2026-01-19,0.0,,,0.0,0.0
2026-01-20,0.0,,,0.0,0.0
2026-01-21,0.0,,,0.0,0.0
2026-01-22,0.0,,,0.0,0.0
2026-01-23,0.0,,,0.0,0.0
2026-01-24,0.0,,,0.0,0.0
2026-01-25,0.0,,,4.0,9.0
2026-01-26,0.0,,,0.0,0.0
2026-01-27,0.0,,,0.0,0.0
2026-01-28,0.0,,,0.0,0.5
2026-01-29,0.0,,,0.0,0.5
2026-01-30,0.0,,,0.0,0.0
2026-01-31,0.0,,,0.0,0.0
2026-02-01,0.5,,,1.0,6.5
2026-02-02,0.0,,,0.0,0.5
2026-02-03,0.0,,,0.0,1.0
2026-02-04,3.0,,,1.5,52.0
2026-02-05,0.0,,,0.0,0.5
2026-02-06,0.0,,,0.0,0.0
2026-02-07,0.0,,,0.0,0.0
2026-02-08,0.0,,,0.5,0.0
2026-02-09,0.0,,,0.0,0.0
2026-02-10,0.0,,,0.0,1.0
2026-02-11,1.0,,,4.0,17.5
2026-02-12,0.0,,,0.0,0.0
2026-02-13,0.0,,,0.0,0.0
2026-02-14,0.0,,,0.0,0.5
2026-02-15,3.0,,,6.0,1.0
2026-02-16,6.5,,,16.0,11.0
2026-02-17,12.5,,,21.0,9.5
2026-02-18,23.5,,,42.5,2.5
2026-02-19,9.5,,,15.0,1.5
2026-02-20,1.0,,,0.0,1.5
2026-02-21,2.0,,,0.0,1.0
2026-02-22,0.0,,,0.0,0.0
2026-02-23,0.0,,,0.0,0.0
2026-02-24,0.0,,,0.0,0.0
2026-02-25,0.0,,,0.0,0.0
2026-02-26,0.0,,,0.0,0.0
2026-02-27,0.0,,,0.0,0.0
2026-02-28,8.5,,,23.5,1.0
2026-03-01,0.0,,,1.0,7.0
2026-03-02,5.0,,,1.0,0.0
2026-03-03,0.0,,,0.0,1.0
2026-03-04,4.5,,,0.0,0.0
2026-03-05,0.5,,,0.0,0.0
2026-03-06,7.5,,,1.0,0.0
2026-03-07,1.0,,,0.0,1.5
2026-03-08,0.0,,,0.0,0.5
2026-03-09,0.0,,,0.0,0.5
2026-03-10,0.0,,,0.0,0.0
2026-03-11,0.0,,,0.0,16.5
2026-03-12,11.0,,,30.5,13.0
2026-03-13,0.0,,,1.0,12.5
2026-03-14,6.5,,,20.0,2.0
2026-03-15,0.0,,,0.0,0.0
2026-03-16,0.0,,,0.0,0.0
2026-03-17,1.5,,,9.0,1.0
2026-03-18,0.0,,,0.0,0.0
2026-03-19,0.0,,,0.0,0.0
2026-03-20,0.0,,,0.0,0.0
2026-03-21,0.0,,,0.0,0.0
2026-03-22,0.0,,,0.0,0.0
2026-03-23,0.0,,,0.0,0.0
2026-03-24,0.0,,,0.0,0.0
2026-03-25,0.0,,,0.0,0.0
2026-03-26,0.0,,,0.0,0.0
2026-03-27,0.0,,,0.0,0.0
2026-03-28,0.0,,,0.0,0.0
2026-03-29,0.0,,,0.0,0.0
2026-03-30,0.0,,,0.0,0.0
2026-03-31,0.0,,,0.0,0.0
2026-04-01,0.0,,,0.0,0.0
2026-04-02,0.0,,,0.0,0.0
2026-04-03,0.0,,,0.0,0.0
2026-04-04,0.0,,,0.0,1.0
2026-04-05,0.0,,,0.5,0.0
2026-04-06,0.0,,,33.5,0.5
2026-04-07,3.0,,,45.0,0.0
2026-04-08,0.0,,,0.0,0.5
2026-04-09,24.5,,,1.5,4.5
2026-04-10,5.0,,,12.0,2.0
2026-04-11,,,,,
2026-04-12,,,,,
2026-04-13,,,,,
2026-04-14,0.0,,,1.5,0.0
2026-04-15,54.5,,,0.0,0.0
2026-04-16,0.0,,,9.5,0.0
2026-04-17,0.0,,,0.5,0.0
2026-04-18,0.0,,,5.5,0.0
2026-04-19,0.0,,,0.0,1.0
2026-04-20,1.0,,,0.0,0.0
2026-04-21,0.0,,,0.0,0.5
2026-04-22,0.0,,,0.0,0.0
2026-04-23,0.0,,,0.0,0.0
2026-04-24,1.0,,,0.5,0.0
2026-04-25,1.0,,,3.0,0.5
2026-04-26,2.5,,,0.0,1.0
2026-04-27,0.0,,,0.0,1.0
2026-04-28,,,,,
2026-04-29,0.0,,,0.0,0.0
2026-04-30,0.0,,,0.0,0.5
2026-05-01,0.0,,,1.5,11.5
2026-05-02,0.0,,,13.0,0.5
2026-05-03,0.0,,,0.0,0.5
2026-05-04,0.0,,,0.0,0.0
2026-05-05,0.0,,,0.0,0.5
2026-05-06,0.0,,,0.0,0.0
2026-05-07,0.0,,,0.0,0.0
2026-05-08,0.0,,,12.5,2.0
2026-05-09,0.5,,,0.5,0.0
2026-05-10,0.0,,,0.0,0.0
2026-05-11,0.0,,,0.0,0.0
2026-05-12,0.0,,,26.0,0.5
2026-05-13,0.0,,,0.5,0.0
2026-05-14,0.0,,,6.5,3.5
2026-05-15,0.0,,,32.5,5.0
2026-05-16,0.0,,,0.5,2.0
2026-05-17,0.0,,,19.0,0.0
2026-05-18,0.0,,,1.0,0.0
2026-05-19,0.0,,,16.0,2.0
2026-05-20,0.0,,,22.5,10.5
2026-05-21,0.0,,,0.5,2.0
2026-05-22,0.0,,,0.0,0.0
2026-05-23,0.0,,,19.5,36.5
2026-05-24,0.0,,,0.5,0.0
2026-05-25,0.0,,,9.5,14.0
2026-05-26,0.0,,,11.5,7.0
2026-05-27,0.0,,,9.0,17.0
2026-05-28,0.0,,,5.0,40.5
2026-05-29,0.0,,,5.0,16.5
2026-05-30,0.0,,,0.0,0.5
2026-05-31,0.0,,,1.0,
2026-06-01,0.0,0.0,0.0,0.0,0.5
